"","GO_species","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","GO_number","GO_description","Species","Taxonomic_ID"
"9186","GO:0004775_succinate-CoA ligase (ADP-forming) activity|82987",0,0,0,0,0.592035938892515,0,0,0,"GO:0004775","succinate-CoA ligase (ADP-forming) activity","Tatumella ptyseos","82987"
"9187","GO:0004776_succinate-CoA ligase (GDP-forming) activity|138074",0,0,0,0,0.0563843751326204,0,0,0,"GO:0004776","succinate-CoA ligase (GDP-forming) activity","Serratia symbiotica","138074"
"9188","GO:0004777_succinate-semialdehyde dehydrogenase (NAD+) activity|69218",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004777","succinate-semialdehyde dehydrogenase (NAD+) activity","Enterobacter cancerogenus","69218"
"9189","GO:0004781_sulfate adenylyltransferase (ATP) activity|1239307",0,0,0,0,0.620228126458825,0,0,0,"GO:0004781","sulfate adenylyltransferase (ATP) activity","Sodalis praecaptivus","1239307"
"9190","GO:0004781_sulfate adenylyltransferase (ATP) activity|47885",0,0,0,0,2.81921875663102,0,0,0,"GO:0004781","sulfate adenylyltransferase (ATP) activity","Pseudomonas oryzihabitans","47885"
"9191","GO:0004781_sulfate adenylyltransferase (ATP) activity|82987",0,0,0,0,0.648420314025135,0,0,0,"GO:0004781","sulfate adenylyltransferase (ATP) activity","Tatumella ptyseos","82987"
"9192","GO:0004783_sulfite reductase (NADPH) activity|1914861",0,0,0,0,0.676612501591445,0,0,0,"GO:0004783","sulfite reductase (NADPH) activity","Enterobacter sp. SA187","1914861"
"9193","GO:0004783_sulfite reductase (NADPH) activity|82987",0,0,0,0,0.592035938892515,0,0,0,"GO:0004783","sulfite reductase (NADPH) activity","Tatumella ptyseos","82987"
"9194","GO:0004784_superoxide dismutase activity|48296",0,0,0,0,0.0563843751326204,0,0,0,"GO:0004784","superoxide dismutase activity","Acinetobacter pittii","48296"
"9195","GO:0004784_superoxide dismutase activity|82987",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004784","superoxide dismutase activity","Tatumella ptyseos","82987"
"9196","GO:0004788_thiamine diphosphokinase activity|33968",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004788","thiamine diphosphokinase activity","Leuconostoc pseudomesenteroides","33968"
"9197","GO:0004789_thiamine-phosphate diphosphorylase activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004789","thiamine-phosphate diphosphorylase activity","Enterobacter sp. SA187","1914861"
"9198","GO:0004791_thioredoxin-disulfide reductase activity|1239307",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004791","thioredoxin-disulfide reductase activity","Sodalis praecaptivus","1239307"
"9199","GO:0004791_thioredoxin-disulfide reductase activity|1914861",0,0,0,0,1.07130312751979,0,0,0,"GO:0004791","thioredoxin-disulfide reductase activity","Enterobacter sp. SA187","1914861"
"9200","GO:0004792_thiosulfate sulfurtransferase activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004792","thiosulfate sulfurtransferase activity","Enterobacter sp. SA187","1914861"
"9201","GO:0004793_threonine aldolase activity|47885",0,0,0,0,0.958534377254548,0,0,0,"GO:0004793","threonine aldolase activity","Pseudomonas oryzihabitans","47885"
"9202","GO:0004795_threonine synthase activity|33968",0,0,0,0,1.12768750265241,0,0,0,"GO:0004795","threonine synthase activity","Leuconostoc pseudomesenteroides","33968"
"9203","GO:0004795_threonine synthase activity|571",0,0,0,0,0.451075001060964,0,0,0,"GO:0004795","threonine synthase activity","Klebsiella oxytoca","571"
"9204","GO:0004795_threonine synthase activity|69218",0,0,0,0,0.451075001060964,0,0,0,"GO:0004795","threonine synthase activity","Enterobacter cancerogenus","69218"
"9205","GO:0004797_thymidine kinase activity|1914861",0,0,0,0,0.0563843751326204,0,0,0,"GO:0004797","thymidine kinase activity","Enterobacter sp. SA187","1914861"
"9206","GO:0004797_thymidine kinase activity|69218",0,0,0,0,0.648420314025135,0,0,0,"GO:0004797","thymidine kinase activity","Enterobacter cancerogenus","69218"
"9207","GO:0004798_thymidylate kinase activity|47885",0,0,0,0,1.24045625291765,0,0,0,"GO:0004798","thymidylate kinase activity","Pseudomonas oryzihabitans","47885"
"9208","GO:0004799_thymidylate synthase activity|33968",0,0,0,0,0.592035938892515,0,0,0,"GO:0004799","thymidylate synthase activity","Leuconostoc pseudomesenteroides","33968"
"9209","GO:0004801_sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity|47885",0,0,0,0,0.648420314025135,0,0,0,"GO:0004801","sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity","Pseudomonas oryzihabitans","47885"
"9210","GO:0004801_sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity|48296",0,0,0,0,1.21226406535134,0,0,0,"GO:0004801","sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity","Acinetobacter pittii","48296"
"9211","GO:0004802_transketolase activity|47885",0,0,0,0,0.140960937831551,0,0,0,"GO:0004802","transketolase activity","Pseudomonas oryzihabitans","47885"
"9212","GO:0004802_transketolase activity|69218",0,0,0,0,0.648420314025135,0,0,0,"GO:0004802","transketolase activity","Enterobacter cancerogenus","69218"
"9213","GO:0004803_transposase activity|1914861",0,0,0,0,0.451075001060964,0,0,0,"GO:0004803","transposase activity","Enterobacter sp. SA187","1914861"
"9214","GO:0004803_transposase activity|69218",0,0,0,0,0.0845765626989307,0,0,0,"GO:0004803","transposase activity","Enterobacter cancerogenus","69218"
"9215","GO:0004808_tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity|69218",0,0,0,0,0.394690625928343,0,0,0,"GO:0004808","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity","Enterobacter cancerogenus","69218"
"9216","GO:0004810_tRNA adenylyltransferase activity|69218",0,0,0,0,0.563843751326204,0,0,0,"GO:0004810","tRNA adenylyltransferase activity","Enterobacter cancerogenus","69218"
"9217","GO:0004812_aminoacyl-tRNA ligase activity|69218",0,0,0,0,0.676612501591445,0,0,0,"GO:0004812","aminoacyl-tRNA ligase activity","Enterobacter cancerogenus","69218"
"9218","GO:0004815_aspartate-tRNA ligase activity|82987",0,0,0,0,1.21226406535134,0,0,0,"GO:0004815","aspartate-tRNA ligase activity","Tatumella ptyseos","82987"
"9219","GO:0004816_asparagine-tRNA ligase activity|1239307",0,0,0,0,0.592035938892515,0,0,0,"GO:0004816","asparagine-tRNA ligase activity","Sodalis praecaptivus","1239307"
"9220","GO:0004816_asparagine-tRNA ligase activity|33968",0,0,0,0,0.902150002121927,0,0,0,"GO:0004816","asparagine-tRNA ligase activity","Leuconostoc pseudomesenteroides","33968"
"9221","GO:0004817_cysteine-tRNA ligase activity|1239307",0,0,0,0,0.338306250795723,0,0,0,"GO:0004817","cysteine-tRNA ligase activity","Sodalis praecaptivus","1239307"
"9222","GO:0004818_glutamate-tRNA ligase activity|69218",0,0,0,0,1.26864844048396,0,0,0,"GO:0004818","glutamate-tRNA ligase activity","Enterobacter cancerogenus","69218"
"9223","GO:0004819_glutamine-tRNA ligase activity|1239307",0,0,0,0,0.620228126458825,0,0,0,"GO:0004819","glutamine-tRNA ligase activity","Sodalis praecaptivus","1239307"
"9224","GO:0004819_glutamine-tRNA ligase activity|82987",0,0,0,0,1.24045625291765,0,0,0,"GO:0004819","glutamine-tRNA ligase activity","Tatumella ptyseos","82987"
"9225","GO:0004820_glycine-tRNA ligase activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004820","glycine-tRNA ligase activity","Enterobacter sp. SA187","1914861"
"9226","GO:0004820_glycine-tRNA ligase activity|69218",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004820","glycine-tRNA ligase activity","Enterobacter cancerogenus","69218"
"9227","GO:0004821_histidine-tRNA ligase activity|1914861",0,0,0,0,0.535651563759894,0,0,0,"GO:0004821","histidine-tRNA ligase activity","Enterobacter sp. SA187","1914861"
"9228","GO:0004821_histidine-tRNA ligase activity|82987",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004821","histidine-tRNA ligase activity","Tatumella ptyseos","82987"
"9229","GO:0004822_isoleucine-tRNA ligase activity|1239307",0,0,0,0,1.35322500318289,0,0,0,"GO:0004822","isoleucine-tRNA ligase activity","Sodalis praecaptivus","1239307"
"9230","GO:0004822_isoleucine-tRNA ligase activity|33968",0,0,0,0,0.648420314025135,0,0,0,"GO:0004822","isoleucine-tRNA ligase activity","Leuconostoc pseudomesenteroides","33968"
"9231","GO:0004822_isoleucine-tRNA ligase activity|82987",0,0,0,0,0.620228126458825,0,0,0,"GO:0004822","isoleucine-tRNA ligase activity","Tatumella ptyseos","82987"
"9232","GO:0004824_lysine-tRNA ligase activity|1914861",0,0,0,0,0.281921875663102,0,0,0,"GO:0004824","lysine-tRNA ligase activity","Enterobacter sp. SA187","1914861"
"9233","GO:0004824_lysine-tRNA ligase activity|48296",0,0,0,0,0.0563843751326204,0,0,0,"GO:0004824","lysine-tRNA ligase activity","Acinetobacter pittii","48296"
"9234","GO:0004826_phenylalanine-tRNA ligase activity|1914861",0,0,0,0,1.29684062805027,0,0,0,"GO:0004826","phenylalanine-tRNA ligase activity","Enterobacter sp. SA187","1914861"
"9235","GO:0004826_phenylalanine-tRNA ligase activity|69218",0,0,0,0,0.620228126458825,0,0,0,"GO:0004826","phenylalanine-tRNA ligase activity","Enterobacter cancerogenus","69218"
"9236","GO:0004827_proline-tRNA ligase activity|48296",0,0,0,0,0.535651563759894,0,0,0,"GO:0004827","proline-tRNA ligase activity","Acinetobacter pittii","48296"
"9237","GO:0004827_proline-tRNA ligase activity|69218",0,0,0,0,0.620228126458825,0,0,0,"GO:0004827","proline-tRNA ligase activity","Enterobacter cancerogenus","69218"
"9238","GO:0004827_proline-tRNA ligase activity|82987",0,0,0,0,0.112768750265241,0,0,0,"GO:0004827","proline-tRNA ligase activity","Tatumella ptyseos","82987"
"9239","GO:0004828_serine-tRNA ligase activity|47885",0,0,0,0,0.676612501591445,0,0,0,"GO:0004828","serine-tRNA ligase activity","Pseudomonas oryzihabitans","47885"
"9240","GO:0004829_threonine-tRNA ligase activity|40216",0,0,0,0,0.620228126458825,0,0,0,"GO:0004829","threonine-tRNA ligase activity","Acinetobacter radioresistens","40216"
"9241","GO:0004831_tyrosine-tRNA ligase activity|33968",0,0,0,0,1.94526094207541,0,0,0,"GO:0004831","tyrosine-tRNA ligase activity","Leuconostoc pseudomesenteroides","33968"
"9242","GO:0004831_tyrosine-tRNA ligase activity|48296",0,0,0,0,0.620228126458825,0,0,0,"GO:0004831","tyrosine-tRNA ligase activity","Acinetobacter pittii","48296"
"9243","GO:0004832_valine-tRNA ligase activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004832","valine-tRNA ligase activity","Enterobacter sp. SA187","1914861"
"9244","GO:0004832_valine-tRNA ligase activity|48296",0,0,0,0,0.112768750265241,0,0,0,"GO:0004832","valine-tRNA ligase activity","Acinetobacter pittii","48296"
"9245","GO:0004834_tryptophan synthase activity|33968",0,0,0,0,0.620228126458825,0,0,0,"GO:0004834","tryptophan synthase activity","Leuconostoc pseudomesenteroides","33968"
"9246","GO:0004842_ubiquitin-protein transferase activity|1239307",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004842","ubiquitin-protein transferase activity","Sodalis praecaptivus","1239307"
"9247","GO:0004845_uracil phosphoribosyltransferase activity|33968",0,0,0,0,0.535651563759894,0,0,0,"GO:0004845","uracil phosphoribosyltransferase activity","Leuconostoc pseudomesenteroides","33968"
"9248","GO:0004846_urate oxidase activity|47885",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004846","urate oxidase activity","Pseudomonas oryzihabitans","47885"
"9249","GO:0004847_urea carboxylase activity|1914861",0,0,0,0,0.310114063229412,0,0,0,"GO:0004847","urea carboxylase activity","Enterobacter sp. SA187","1914861"
"9250","GO:0004847_urea carboxylase activity|47885",0,0,0,0,0.169153125397861,0,0,0,"GO:0004847","urea carboxylase activity","Pseudomonas oryzihabitans","47885"
"9251","GO:0004849_uridine kinase activity|1914861",0,0,0,0,0.704804689157756,0,0,0,"GO:0004849","uridine kinase activity","Enterobacter sp. SA187","1914861"
"9252","GO:0004851_uroporphyrin-III C-methyltransferase activity|47885",0,0,0,0,0.563843751326204,0,0,0,"GO:0004851","uroporphyrin-III C-methyltransferase activity","Pseudomonas oryzihabitans","47885"
"9253","GO:0004851_uroporphyrin-III C-methyltransferase activity|82987",0,0,0,0,1.04311093995348,0,80.3133806176277,0,"GO:0004851","uroporphyrin-III C-methyltransferase activity","Tatumella ptyseos","82987"
"9254","GO:0004852_uroporphyrinogen-III synthase activity|1914861",0,0,0,0,0.563843751326204,0,0,0,"GO:0004852","uroporphyrinogen-III synthase activity","Enterobacter sp. SA187","1914861"
"9255","GO:0004853_uroporphyrinogen decarboxylase activity|1914861",0,0,0,0,2.79102656906471,0,0,0,"GO:0004853","uroporphyrinogen decarboxylase activity","Enterobacter sp. SA187","1914861"
"9256","GO:0004854_xanthine dehydrogenase activity|48296",0,0,0,0,0.112768750265241,0,0,0,"GO:0004854","xanthine dehydrogenase activity","Acinetobacter pittii","48296"
"9257","GO:0004855_xanthine oxidase activity|48296",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004855","xanthine oxidase activity","Acinetobacter pittii","48296"
"9258","GO:0004857_enzyme inhibitor activity|82987",0,0,0,0,0.0281921875663102,0,0,0,"GO:0004857","enzyme inhibitor activity","Tatumella ptyseos","82987"
"9259","GO:0004866_endopeptidase inhibitor activity|1914861",0,0,0,0,2.05802969234065,0,0,0,"GO:0004866","endopeptidase inhibitor activity","Enterobacter sp. SA187","1914861"
"9260","GO:0004932_mating-type factor pheromone receptor activity|138074",0,0,0,0,0.140960937831551,0,0,0,"GO:0004932","mating-type factor pheromone receptor activity","Serratia symbiotica","138074"
"9261","GO:0004970_ionotropic glutamate receptor activity|69218",0,0,0,0,0.986726564820858,0,0,0,"GO:0004970","ionotropic glutamate receptor activity","Enterobacter cancerogenus","69218"
"9262","GO:0005034_osmosensor activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005034","osmosensor activity","Enterobacter sp. SA187","1914861"
"9263","GO:0005125_cytokine activity|33968",0,0,0,0,0.112768750265241,0,0,0,"GO:0005125","cytokine activity","Leuconostoc pseudomesenteroides","33968"
"9264","GO:0005215_transporter activity|40216",0,0,0,0,0.0563843751326204,0,0,0,"GO:0005215","transporter activity","Acinetobacter radioresistens","40216"
"9265","GO:0005215_transporter activity|571",0,0,0,0,0.0563843751326204,0,0,0,"GO:0005215","transporter activity","Klebsiella oxytoca","571"
"9266","GO:0005216_ion channel activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005216","ion channel activity","Enterobacter sp. SA187","1914861"
"9267","GO:0005249_voltage-gated potassium channel activity|571",0,0,0,0,0.648420314025135,0,0,0,"GO:0005249","voltage-gated potassium channel activity","Klebsiella oxytoca","571"
"9268","GO:0005262_calcium channel activity|69218",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005262","calcium channel activity","Enterobacter cancerogenus","69218"
"9269","GO:0005267_potassium channel activity|82987",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005267","potassium channel activity","Tatumella ptyseos","82987"
"9270","GO:0005275_amine transmembrane transporter activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005275","amine transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9271","GO:0005280_hydrogen:amino acid symporter activity|48296",0,0,0,0,0.112768750265241,0,0,0,"GO:0005280","hydrogen:amino acid symporter activity","Acinetobacter pittii","48296"
"9272","GO:0005298_proline:sodium symporter activity|82987",0,0,0,0,0.0563843751326204,0,0,0,"GO:0005298","proline:sodium symporter activity","Tatumella ptyseos","82987"
"9273","GO:0005302_L-tyrosine transmembrane transporter activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005302","L-tyrosine transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9274","GO:0005315_inorganic phosphate transmembrane transporter activity|1914861",0,0,0,0,0.338306250795723,0,0,0,"GO:0005315","inorganic phosphate transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9275","GO:0005315_inorganic phosphate transmembrane transporter activity|69218",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005315","inorganic phosphate transmembrane transporter activity","Enterobacter cancerogenus","69218"
"9276","GO:0005337_nucleoside transmembrane transporter activity|1914861",0,0,0,0,0.676612501591445,0,0,0,"GO:0005337","nucleoside transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9277","GO:0005337_nucleoside transmembrane transporter activity|69218",0,0,0,0,0.620228126458825,0,0,0,"GO:0005337","nucleoside transmembrane transporter activity","Enterobacter cancerogenus","69218"
"9278","GO:0005337_nucleoside transmembrane transporter activity|82987",0,0,0,0,1.9170687545091,0,0,0,"GO:0005337","nucleoside transmembrane transporter activity","Tatumella ptyseos","82987"
"9279","GO:0005344_oxygen transporter activity|47885",0,0,0,0,0.563843751326204,0,0,0,"GO:0005344","oxygen transporter activity","Pseudomonas oryzihabitans","47885"
"9280","GO:0005354_galactose transmembrane transporter activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005354","galactose transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9281","GO:0005355_glucose transmembrane transporter activity|1914861",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005355","glucose transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9282","GO:0005381_iron ion transmembrane transporter activity|1914861",0,0,0,0,0.507459376193584,0,0,0,"GO:0005381","iron ion transmembrane transporter activity","Enterobacter sp. SA187","1914861"
"9283","GO:0005384_manganese ion transmembrane transporter activity|47885",0,0,0,0,0.507459376193584,0,0,0,"GO:0005384","manganese ion transmembrane transporter activity","Pseudomonas oryzihabitans","47885"
"9284","GO:0005385_zinc ion transmembrane transporter activity|138074",0,0,0,0,0.0281921875663102,0,0,0,"GO:0005385","zinc ion transmembrane transporter activity","Serratia symbiotica","138074"
"9285","GO:0005385_zinc ion transmembrane transporter activity|1914861",0,0,0,0,0.422882813494653,0,0,0,"GO:0005385","zinc ion transmembrane transporter activity","Enterobacter sp. SA187","1914861"
