"GO_description"	"Enterobacter sp. SA187 - Mean SM/DSM"	"Klebsiella oxytoca - Mean SM/DSM"	"Leuconostoc pseudomesenteroides - Mean SM/DSM"	"Sodalis glossinidius - Mean SM/DSM"	"Sodalis praecaptivus - Mean SM/DSM"	"Enterobacter sp. SA187 - SD SM/DSM"	"Klebsiella oxytoca - SD SM/DSM"	"Leuconostoc pseudomesenteroides - SD SM/DSM"	"Sodalis glossinidius - SD SM/DSM"	"Sodalis praecaptivus - SD SM/DSM"	"term"	"df"	"sumsq"	"meansq"	"statistic"	"p.value"	"significance"
"2058"	"tRNA dimethylallyltransferase activity"	0	0	0.620228126458825	0	0	0	0	0.877135028203325	0	0	"Species"	4	0.615492686160999	0.15387317154025	1	0.485657196759214	"not sign."
"2059"	"tRNA methylation"	0	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	1	0.485657196759213	"not sign."
"2060"	"tRNA modification"	0.380594532145188	0	0.0869039333764551	0	1.12263715214333	0.538241949124768	0	0.0365783748324176	0	0.206491144230881	"Species"	4	1.81402482078851	0.453506205197127	6.79550605932267	0.0296055547594436	"not sign."
"2061"	"tRNA N-acetyltransferase activity"	0.0140960937831551	0	0	0	0.0140960937831551	0.019934887004621	0	0	0	0.019934887004621	"Species"	4	0.00047687966386441	0.000119219915966102	0.75	0.598331344392211	"not sign."
"2062"	"tRNA processing"	0.429864925527227	0	2.46123858267103	0	4.1052993350731	0.348953768552705	0	0.0278231289639896	0	0.453784522189376	"Species"	4	26.6120625930232	6.6530156482558	101.274885613646	5.69470384847678e-05	"significant"
"2063"	"tRNA pseudouridine synthesis"	0.211441406747327	0	0	0	0.0281921875663102	0.299023305069315	0	0	0	0.039869774009242	"Species"	4	0.0680348320446557	0.0170087080111639	0.934497816593885	0.512571124786894	"not sign."
"2064"	"tRNA seleno-modification"	0	0.0751352102708246	0	0	0	0	0.0663874593675124	0	0	0	"Species"	4	0.00903247971590565	0.00225811992897641	2.56179816791301	0.165049327047082	"not sign."
"2065"	"tRNA threonylcarbamoyladenosine modification"	0	0	1.41593214175804	0	0	0	0	0.846206992006189	0	0	"Species"	4	3.20778212810163	0.801945532025408	5.59965998892151	0.0433026778550624	"not sign."
"2066"	"tRNA wobble adenosine to inosine editing"	0.281921875663102	0	0	0	0	0.39869774009242	0	0	0	0	"Species"	4	0.127167910363842	0.0317919775909606	0.999999999999998	0.485657196759214	"not sign."
"2067"	"tRNA wobble base modification"	0.457793373657519	0	0	0	0	0.647417597790998	0	0	0	0	"Species"	4	0.335319636743573	0.0838299091858934	1	0.485657196759214	"not sign."
"2068"	"tRNA wobble cytosine modification"	0.0140960937831551	0	0	0	0.0140960937831551	0.019934887004621	0	0	0	0.019934887004621	"Species"	4	0.00047687966386441	0.000119219915966102	0.75	0.598331344392211	"not sign."
"2069"	"tRNA wobble position uridine thiolation"	0.930342189688235	0	0	0	0	1.31570254230498	0	0	0	0	"Species"	4	1.38485854386224	0.34621463596556	0.999999999999999	0.485657196759214	"not sign."
"2070"	"tRNA wobble uridine modification"	0.0305195582438346	0	0	0	0.324210157012568	0.0431611731860666	0	0	0	0.458502401106284	"Species"	4	0.16175407033667	0.0404385175841674	0.953345867644636	0.504646193522363	"not sign."
"2071"	"tRNA-specific adenosine-34 deaminase activity"	0.281921875663102	0	0	0	0	0.39869774009242	0	0	0	0	"Species"	4	0.127167910363842	0.0317919775909606	0.999999999999998	0.485657196759214	"not sign."
"2072"	"tRNA-specific adenosine-34 deaminase complex"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"2073"	"tryptophan biosynthetic process"	0.422882813494654	0	0	0	2.10172225634158	0.598046610138631	0	0	0	0.739576774742086	"Species"	4	6.64268033004423	1.66067008251106	9.17868940321703	0.0159183340438276	"not sign."
"2074"	"tryptophan metabolic process"	0.112768750265241	0	0	0	0	0.159479096036968	0	0	0	0	"Species"	4	0.0203468656582149	0.00508671641455372	0.999999999999999	0.485657196759214	"not sign."
"2075"	"tryptophan synthase activity"	0	0	0.310114063229412	0	0	0	0	0.438567514101663	0	0	"Species"	4	0.15387317154025	0.0384682928850624	1	0.485657196759214	"not sign."
"2076"	"tryptophan transport"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"2077"	"tryptophan-tRNA ligase activity"	0	0	0.995640438376928	0	0	0	0	0.491043408987178	0	0	"Species"	4	1.58607981205024	0.39651995301256	8.22233710190002	0.0200541395290418	"not sign."
"2078"	"tryptophanase activity"	1.22078232975339	0	0	0	0	1.72644692744266	0	0	0	0	"Species"	4	2.38449519462097	0.596123798655241	1	0.485657196759213	"not sign."
"2079"	"tryptophanyl-tRNA aminoacylation"	0	0	0.995640438376928	0	0	0	0	0.491043408987178	0	0	"Species"	4	1.58607981205024	0.39651995301256	8.22233710190002	0.0200541395290418	"not sign."
"2080"	"type II protein secretion system complex"	2.61475946191627	0	0	0	0	3.43886125426896	0	0	0	0	"Species"	4	10.939147269889	2.73478681747226	1.1562830896341	0.428144861108832	"not sign."
"2081"	"type III protein secretion system complex"	0.507459376193585	0	0	0	0	0.717655932166358	0	0	0	0	"Species"	4	0.412024029578852	0.103006007394713	0.999999999999999	0.485657196759214	"not sign."
"2082"	"tyrosine biosynthetic process"	0.267825781879947	0	0.0446156520269897	0	0	0.378762853087799	0	0.0232262861814455	0	0	"Species"	4	0.108394551842068	0.0270986379605169	0.940919968125324	0.509854189092801	"not sign."
"2083"	"tyrosine transport"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"2084"	"tyrosine-based site-specific recombinase activity"	0.267825781879947	0	0.906409134322953	0	0	0.378762853087799	0	0.444590836624292	0	0	"Species"	4	1.23508528107537	0.308771320268842	4.52581538076036	0.0644732446138324	"not sign."
"2085"	"tyrosine-tRNA ligase activity"	0	0	0.972630471037705	0	0	0	0	1.37550720331885	0	0	"Species"	4	1.51361605310564	0.378404013276411	0.999999999999999	0.485657196759214	"not sign."
"2086"	"tyrosyl-tRNA aminoacylation"	0	0	0.972630471037705	0	0	0	0	1.37550720331885	0	0	"Species"	4	1.51361605310564	0.378404013276411	0.999999999999999	0.485657196759214	"not sign."
"2087"	"ubiquinone binding"	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	0	0	"Species"	4	0.00149030949663811	0.000372577374159527	1	0.485657196759213	"not sign."
"2088"	"ubiquinone biosynthetic process"	0.901754392967903	0.457793373657519	0	0	0.52142360025873	0.278528942233674	0.647417597790998	0	0	0.219470248994505	"Species"	4	1.17401534500163	0.293503836250406	2.69321408888683	0.153185440709724	"not sign."
"2089"	"ubiquitin-protein transferase activity"	0	0	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	"Species"	4	0.000317919775909606	7.94799439774016e-05	1	0.485657196759213	"not sign."
"2090"	"UDP-4-amino-4-deoxy-L-arabinose aminotransferase"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"2091"	"UDP-galactopyranose mutase activity"	0	0	2.33011460642162	0	0	0	0	1.56883275084243	0	0	"Species"	4	8.68709452649501	2.17177363162375	4.41195694976683	0.0675144164141843	"not sign."
"2092"	"UDP-glucose 4-epimerase activity"	0.549352048389025	0	0	0	11.4987201749503	0.7769011173492	0	0	0	1.75949183082954	"Species"	4	206.982288950236	51.7455722375591	69.9380388577434	0.000141203035787026	"significant"
"2093"	"UDP-glucose 6-dehydrogenase activity"	0.239633594313637	0	0	0	1.29684062805027	0.338893079078558	0	0	0	1.83400960442513	"Species"	4	2.53413853377547	0.633534633443868	0.910659202559122	0.522808426681139	"not sign."
"2094"	"UDP-glucose metabolic process"	4.69347175091862	0.0610391164876695	1.26812096161192	0	0.253597818378783	4.56583509183291	0.0863223463721334	0.278342450289995	0	0.159292604093294	"Species"	4	31.6532675196113	7.91331687990284	1.88797540974461	0.250789254440428	"not sign."
"2095"	"UDP-glucose:hexose-1-phosphate uridylyltransferase activity"	0.0305195582438346	0	0.0305195582438346	0	0.0892313040539797	0.0431611731860666	0	0.0431611731860666	0	0.0464525723628914	"Species"	4	0.0106177452720372	0.0026544363180093	2.25578680660412	0.198025691315264	"not sign."
"2096"	"UDP-glucuronate biosynthetic process"	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999998	0.485657196759214	"not sign."
"2097"	"UDP-N-acetylgalactosamine biosynthetic process"	0	0	1.16000695270173	0	0	0	0	0.603883440717582	0	0	"Species"	4	2.15298580850618	0.538246452126544	7.37980588489321	0.0250558535535581	"not sign."
"2098"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity"	0	0	1.16000695270173	0	0	0	0	0.603883440717582	0	0	"Species"	4	2.15298580850618	0.538246452126544	7.37980588489321	0.0250558535535581	"not sign."
"2099"	"UDP-N-acetylglucosamine 2-epimerase activity"	0.0422882813494653	0	0.873562205401592	0	0	0.0598046610138631	0	0.318398716242916	0	0	"Species"	4	1.19428560525831	0.298571401314578	14.2238711309962	0.00611694236711411	"not sign."
"2100"	"UDP-N-acetylglucosamine 4-epimerase activity"	0.0610391164876695	0	0	0	0.0728078395933	0.0863223463721334	0	0	0	0.0166434878277965	"Species"	4	0.0108875074348216	0.0027218768587054	1.76092264537802	0.273422261143576	"not sign."
"2101"	"UDP-N-acetylglucosamine biosynthetic process"	0	0.211441406747327	2.05890649612007	0	0	0	0.299023305069315	2.87186371646184	0	0	"Species"	4	6.5058150164837	1.62645375412092	0.975441168783846	0.495542910512245	"not sign."
"2102"	"UDP-N-acetylglucosamine diphosphorylase activity"	0	0.239633594313637	2.05890649612007	0	0	0	0.338893079078558	2.87186371646184	0	0	"Species"	4	6.47972581964582	1.61993145491145	0.968574704893574	0.498350486583949	"not sign."
"2103"	"UDP-N-acetylglucosamine metabolic process"	0	0	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999999	0.485657196759214	"not sign."
"2104"	"UDP-N-acetylmuramate dehydrogenase activity"	0.267825781879947	0	1.15302484066916	0	0	0.378762853087799	0	0.354790599131655	0	0	"Species"	4	1.99486726864021	0.498716817160053	9.25820774823378	0.0156299621244271	"not sign."
"2105"	"UDP-N-acetylmuramate-L-alanine ligase activity"	0.366498438362033	0	0.723159915141936	0	0	0.518307062120147	0	0.703744367684366	0	0	"Species"	4	0.83962060543541	0.209905151358852	1.37390761835565	0.361687014536747	"not sign."
"2106"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity"	0	0	0.17380786675291	0	0	0	0	0.073156749664835	0	0	"Species"	4	0.048334679272316	0.012083669818079	11.2891189962865	0.0101998795656794	"not sign."
"2107"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity"	0	0	0.408786719711498	0	0	0	0	0.57811172313401	0	0	"Species"	4	0.26737053153998	0.0668426328849949	1	0.485657196759213	"not sign."
"2108"	"UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity"	0	0	2.39967198731134	0	0	0	0	1.95833680536977	0	0	"Species"	4	9.21348103469877	2.30337025867469	3.00302527049478	0.129497449150917	"not sign."
"2109"	"UDP-N-acetylmuramoylalanine-D-glutamate ligase activity"	0	0	0.0610391164876695	0	0	0	0	0.0863223463721334	0	0	"Species"	4	0.00596123798655246	0.00149030949663811	1	0.485657196759214	"not sign."
"2110"	"UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"	0	0	0.103327397837135	0	0	0	0	0.0265176853582703	0	0	"Species"	4	0.0170824818300697	0.00427062045751741	30.3661514670062	0.00105713230785557	"significant"
"2111"	"UMP biosynthetic process"	0	0	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999999	0.485657196759214	"not sign."
"2112"	"UMP kinase activity"	0	0	0	0	0	0	0	0	0	0	"Species"	4	0	0	NA	NA	NA
"2113"	"UMP salvage"	0.169153125397862	0	2.20465404502469	0	0.683330874188002	0.239218644055453	0	2.32045617062978	0	0.328459405717061	"Species"	4	6.97366943386615	1.74341735846654	1.57075155716332	0.312715489934793	"not sign."
"2114"	"undecaprenyl-diphosphatase activity"	0.354729715256402	0	0.762988956095865	0	0	0.415341227920217	0	1.07902932965166	0	0	"Species"	4	0.916252624704501	0.229063156176125	0.856751167141208	0.546861688661603	"not sign."
"2115"	"undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity"	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999999	0.485657196759214	"not sign."
"2116"	"undecaprenyl-phosphate galactose phosphotransferase activity"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"2117"	"unfolded protein binding"	0.338306250795723	0	4.98452495532718	0	0.563843751326205	0.478437288110904	0	5.29491273740419	0	0.797395480184842	"Species"	4	36.6945430291696	9.17363575729239	1.58708793660116	0.309055234989063	"not sign."
"2118"	"unsaturated rhamnogalacturonyl hydrolase activity"	0.126864844048396	0	0	0	0	0.179413983041589	0	0	0	0	"Species"	4	0.0257515018486782	0.00643787546216954	0.999999999999998	0.485657196759214	"not sign."
"2119"	"uracil phosphoribosyltransferase activity"	0	0	0.267825781879947	0	0	0	0	0.378762853087799	0	0	"Species"	4	0.114769039103368	0.028692259775842	1	0.485657196759213	"not sign."
"2120"	"uracil salvage"	0	0	0.267825781879947	0	0	0	0	0.378762853087799	0	0	"Species"	4	0.114769039103368	0.028692259775842	1	0.485657196759213	"not sign."
"2121"	"uracil transmembrane transporter activity"	0	0	3.11299494087113	0	0	0	0	4.40243966497879	0	0	"Species"	4	15.5051800030228	3.87629500075571	1	0.485657196759214	"not sign."
"2122"	"urea carboxylase activity"	0.155057031614706	0	0	0	0	0.219283757050831	0	0	0	0	"Species"	4	0.0384682928850623	0.00961707322126557	0.999999999999999	0.485657196759214	"not sign."
"2123"	"uridine kinase activity"	0.352402344578878	0	1.96734782138858	0	1.07077564864775	0.498372175115526	0	2.74238019690364	0	0.557430868354691	"Species"	4	5.68414458521931	1.42103614630483	0.879380917509994	0.536610041747146	"not sign."
"2124"	"uridine nucleosidase activity"	0.183249219181016	0	0	0	0	0.259153531060073	0	0	0	0	"Species"	4	0.0537284421287235	0.0134321105321809	0.999999999999998	0.485657196759214	"not sign."
"2125"	"uridylyltransferase activity"	0	0	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	"Species"	4	0.000317919775909606	7.94799439774016e-05	1	0.485657196759213	"not sign."
"2126"	"uroporphyrin-III C-methyltransferase activity"	0.288772117977667	0	0	0	0	0.368515671669978	0	0	0	0	"Species"	4	0.133422937794092	0.0333557344485231	1.22808545795835	0.404601902795069	"not sign."
"2127"	"uroporphyrinogen decarboxylase activity"	1.39551328453236	0	0	0	0	1.97355381345748	0	0	0	0	"Species"	4	3.11593172369005	0.778982930922512	0.999999999999999	0.485657196759214	"not sign."
"2128"	"uroporphyrinogen-III synthase activity"	0.281921875663102	0	0	0	0	0.39869774009242	0	0	0	0	"Species"	4	0.127167910363842	0.0317919775909606	0.999999999999998	0.485657196759214	"not sign."
"2129"	"UTP diphosphatase activity"	0.0446156520269897	0	0	0	0.105654768514659	0.0232262861814455	0	0	0	0.109548632553579	"Species"	4	0.0172744933154537	0.00431862332886342	1.72188924590898	0.280924813241765	"not sign."
"2130"	"UTP:glucose-1-phosphate uridylyltransferase activity"	0.967448250810617	0	1.26812096161192	0	0.192558701891114	0.530913182996419	0	0.278342450289995	0	0.072970257721161	"Species"	4	2.80400942259246	0.701002355648115	9.61151489180348	0.0144332241285593	"not sign."
"2131"	"valine biosynthetic process"	2.30319483178876	0	0.169153125397862	0	2.56623400259565	2.6990325317739	0	0.239218644055453	0	2.67232835447196	"Species"	4	13.6828290719995	3.42070726799987	1.18091097478147	0.41987780943839	"not sign."
"2132"	"valine transport"	0	0	0	0	0.0446156520269897	0	0	0	0	0.0232262861814455	"Species"	4	0.00318489024926949	0.000796222562317374	7.37980588489318	0.0250558535535583	"not sign."
"2133"	"valine-pyruvate transaminase activity"	0	0	0	0	0.225405630812473	0	0	0	0	0.199162378102536	"Species"	4	0.0812923174431505	0.0203230793607876	2.56179816791302	0.165049327047081	"not sign."
"2134"	"valine-tRNA ligase activity"	0.0140960937831551	0	3.68628004462545	0	0	0.019934887004621	0	3.41904740339871	0	0	"Species"	4	21.7006051082459	5.42515127706149	2.32036790194123	0.190361407966709	"not sign."
"2135"	"valyl-tRNA aminoacylation"	0.0140960937831551	0	3.68628004462545	0	0	0.019934887004621	0	3.41904740339871	0	0	"Species"	4	21.7006051082459	5.42515127706149	2.32036790194123	0.190361407966709	"not sign."
"2136"	"viral life cycle"	0	0	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	"Species"	4	0.0014903094966381	0.000372577374159526	0.999999999999999	0.485657196759214	"not sign."
"2137"	"vitamin transmembrane transporter activity"	0	0	0	0	0.197345312964171	0	0	0	0	0.279088418064694	"Species"	4	0.0623122760782829	0.0155780690195707	1	0.485657196759213	"not sign."
"2138"	"voltage-gated chloride channel activity"	0	0	0.354729715256402	0	0	0	0	0.415341227920217	0	0	"Species"	4	0.201333073417421	0.0503332683543552	1.45886481880119	0.339394727863661	"not sign."
"2139"	"voltage-gated potassium channel activity"	0	0.324210157012568	0	0	0	0	0.458502401106284	0	0	0	"Species"	4	0.168179561456182	0.0420448903640455	1	0.485657196759213	"not sign."
"2140"	"voltage-gated potassium channel complex"	0	0.324210157012568	0	0	0	0	0.458502401106284	0	0	0	"Species"	4	0.168179561456182	0.0420448903640455	1	0.485657196759213	"not sign."
"2141"	"xanthine phosphoribosyltransferase activity"	0	0	0	0	1.40389967921639	0	0	0	0	1.98541396655906	"Species"	4	3.15349489488624	0.788373723721559	1	0.485657196759213	"not sign."
"2142"	"xenobiotic-transporting ATPase activity"	0.0305195582438346	0	0.147943049864124	0	0	0.0431611731860666	0	0.0497439715397156	0	0	"Species"	4	0.0328976178799173	0.00822440446997932	9.48091031990599	0.0148601866247104	"not sign."
